sale_id,timestamp,product,quantity,price,day_of_week
427,2022-02-06 04:01:00,Chardonnay,2,94.89,Sunday
428,2022-02-25 12:08:00,Bootleg Red,4,26.07,Friday
429,2022-02-12 05:50:00,Pinot Noir,5,92.81,Saturday
430,2022-02-07 00:31:00,Bootleg Red,1,85.18,Monday
431,2022-02-06 08:29:00,Cabernet,2,39.67,Sunday
432,2022-02-24 01:11:00,Pinot Noir,1,41.4,Thursday
433,2022-01-31 00:10:00,Chardonnay,2,72.52,Monday
434,2022-01-01 04:16:00,Cabernet,1,75.94,Saturday
435,2022-02-25 00:36:00,Chardonnay,2,28.04,Friday
436,2022-01-29 20:12:00,Bootleg Red,3,10.72,Saturday
437,2022-02-05 14:48:00,Cabernet,4,81.15,Saturday
438,2022-01-23 10:52:00,Chardonnay,3,26.83,Sunday
439,2022-01-19 06:52:00,Merlot,1,79.83,Wednesday
440,2022-01-17 03:03:00,Cabernet,1,33.96,Monday
441,2022-01-14 10:42:00,Merlot,4,13.39,Friday
442,2022-01-04 16:54:00,Bootleg Red,1,100.0,Tuesday
443,2022-02-14 15:21:00,Cabernet,3,79.06,Monday
444,2022-02-17 12:38:00,Bootleg Red,5,95.26,Thursday
445,2022-02-26 13:56:00,Pinot Noir,3,69.42,Saturday
446,2022-01-23 08:56:00,Pinot Noir,3,22.9,Sunday
447,2022-01-31 02:31:00,Pinot Noir,1,78.7,Monday
448,2022-02-13 23:15:00,Bootleg Red,4,92.78,Sunday
449,2022-02-26 06:53:00,Cabernet,5,50.49,Saturday
450,2022-01-16 00:48:00,Bootleg Red,2,48.16,Sunday
451,2022-02-04 22:24:00,Chardonnay,3,95.77,Friday
452,2022-02-09 14:53:00,Cabernet,1,31.78,Wednesday
453,2022-02-25 10:36:00,Bootleg Red,5,36.45,Friday
454,2022-01-16 21:40:00,Merlot,4,51.87,Sunday
455,2022-02-20 19:36:00,Chardonnay,3,36.6,Sunday
456,2022-02-23 17:47:00,Merlot,2,84.32,Wednesday
457,2022-01-13 16:56:00,Cabernet,5,49.54,Thursday
458,2022-01-13 12:07:00,Merlot,3,48.92,Thursday
459,2022-01-12 17:48:00,Cabernet,4,70.15,Wednesday
460,2022-02-24 12:04:00,Cabernet,1,24.7,Thursday
461,2022-02-13 09:45:00,Bootleg Red,3,98.42,Sunday
462,2022-01-05 17:53:00,Merlot,2,93.18,Wednesday
463,2022-02-09 08:39:00,Bootleg Red,3,17.38,Wednesday
464,2022-01-14 19:55:00,Merlot,5,82.62,Friday
465,2022-01-11 08:28:00,Chardonnay,2,96.74,Tuesday
466,2022-02-16 12:26:00,Chardonnay,4,93.85,Wednesday
467,2022-01-16 21:43:00,Cabernet,1,26.66,Sunday
468,2022-02-28 02:26:00,Chardonnay,3,80.51,Monday
469,2022-01-05 09:54:00,Cabernet,2,56.85,Wednesday
470,2022-02-07 00:41:00,Pinot Noir,1,58.9,Monday
471,2022-02-01 23:39:00,Pinot Noir,3,55.29,Tuesday
472,2022-02-21 11:43:00,Cabernet,1,10.52,Monday
473,2022-01-07 22:59:00,Merlot,4,12.01,Friday
474,2022-02-21 06:27:00,Cabernet,1,49.37,Monday
475,2022-01-04 03:08:00,Bootleg Red,1,32.32,Tuesday
476,2022-01-18 17:31:00,Merlot,1,65.91,Tuesday
477,2022-01-26 03:41:00,Bootleg Red,1,35.01,Wednesday
478,2022-01-22 09:53:00,Pinot Noir,5,40.27,Saturday
479,2022-01-15 08:45:00,Cabernet,2,33.97,Saturday
480,2022-02-04 12:55:00,Pinot Noir,4,99.33,Friday
481,2022-01-08 03:19:00,Merlot,4,60.82,Saturday
482,2022-01-11 03:29:00,Chardonnay,5,58.62,Tuesday
483,2022-01-15 02:16:00,Cabernet,2,24.75,Saturday
484,2022-01-23 03:41:00,Cabernet,3,62.68,Sunday
485,2022-01-07 04:25:00,Merlot,2,57.31,Friday
486,2022-03-02 00:53:00,Pinot Noir,5,58.15,Wednesday
487,2022-02-07 06:07:00,Cabernet,1,55.48,Monday
488,2022-01-14 20:12:00,Merlot,4,13.31,Friday
489,2022-02-13 17:42:00,Cabernet,1,53.42,Sunday
490,2022-02-02 16:05:00,Bootleg Red,1,10.45,Wednesday
491,2022-01-14 23:41:00,Merlot,5,14.93,Friday
492,2022-02-18 03:12:00,Pinot Noir,5,54.34,Friday
493,2022-03-09 11:32:00,Cabernet,3,51.47,Wednesday
494,2022-02-03 12:19:00,Chardonnay,1,36.15,Thursday
495,2022-01-30 01:45:00,Bootleg Red,1,59.67,Sunday
496,2022-02-04 17:59:00,Pinot Noir,5,47.38,Friday
497,2022-01-15 16:27:00,Merlot,2,67.4,Saturday
498,2022-02-11 23:27:00,Pinot Noir,1,24.76,Friday
499,2022-01-29 12:15:00,Bootleg Red,5,15.68,Saturday
500,2022-02-09 23:27:00,Chardonnay,2,16.65,Wednesday
501,2022-02-20 21:09:00,Merlot,4,27.47,Sunday
502,2022-03-11 10:23:00,Pinot Noir,2,12.23,Friday
503,2022-02-28 10:32:00,Pinot Noir,3,32.75,Monday
504,2022-03-09 09:14:00,Cabernet,2,36.99,Wednesday
505,2022-02-17 19:10:00,Chardonnay,1,65.6,Thursday
506,2022-01-05 21:26:00,Bootleg Red,5,53.77,Wednesday
507,2022-02-26 09:12:00,Bootleg Red,2,66.56,Saturday
508,2022-03-09 02:57:00,Pinot Noir,4,32.63,Wednesday
509,2022-01-22 14:39:00,Merlot,1,66.37,Saturday
510,2022-02-15 09:55:00,Cabernet,3,59.41,Tuesday
511,2022-01-09 10:55:00,Pinot Noir,1,89.07,Sunday
512,2022-02-02 21:07:00,Chardonnay,3,31.78,Wednesday
513,2022-02-11 18:01:00,Bootleg Red,2,41.04,Friday
514,2022-01-25 13:21:00,Bootleg Red,4,72.23,Tuesday
515,2022-01-20 22:00:00,Pinot Noir,3,42.43,Thursday
516,2022-01-12 11:00:00,Pinot Noir,2,84.6,Wednesday
517,2022-02-06 20:29:00,Merlot,1,64.25,Sunday
518,2022-01-09 03:16:00,Cabernet,3,40.92,Sunday
519,2022-01-16 12:54:00,Bootleg Red,2,85.03,Sunday
520,2022-01-04 16:09:00,Pinot Noir,2,84.76,Tuesday
521,2022-01-25 02:45:00,Bootleg Red,1,74.31,Tuesday
522,2022-02-18 12:10:00,Merlot,2,63.0,Friday
523,2022-02-26 04:24:00,Pinot Noir,1,65.03,Saturday
524,2022-01-30 18:54:00,Merlot,3,28.76,Sunday
525,2022-02-13 19:04:00,Merlot,4,73.9,Sunday
526,2022-01-24 04:45:00,Merlot,2,47.2,Monday
527,2022-01-03 19:41:00,Chardonnay,4,72.07,Monday
528,2022-01-04 09:49:00,Pinot Noir,3,20.19,Tuesday
529,2022-03-04 02:12:00,Pinot Noir,4,99.68,Friday
530,2022-01-26 01:07:00,Pinot Noir,2,25.79,Wednesday
531,2022-01-19 00:02:00,Bootleg Red,5,40.07,Wednesday
532,2022-01-16 07:04:00,Chardonnay,2,14.76,Sunday
533,2022-02-02 05:08:00,Bootleg Red,4,81.0,Wednesday
534,2022-03-07 11:55:00,Merlot,5,12.19,Monday
535,2022-02-15 17:17:00,Chardonnay,2,75.55,Tuesday
536,2022-02-27 04:08:00,Cabernet,1,35.83,Sunday
537,2022-02-21 02:19:00,Pinot Noir,3,25.06,Monday
538,2022-01-12 03:06:00,Cabernet,4,45.23,Wednesday
539,2022-02-24 14:52:00,Pinot Noir,3,28.44,Thursday
540,2022-02-10 23:31:00,Bootleg Red,4,78.49,Thursday
541,2022-02-27 10:35:00,Merlot,1,37.66,Sunday
542,2022-02-13 08:44:00,Bootleg Red,3,47.64,Sunday
543,2022-02-26 17:57:00,Merlot,1,82.78,Saturday
544,2022-01-17 10:14:00,Pinot Noir,4,93.7,Monday
545,2022-02-11 21:06:00,Bootleg Red,2,61.65,Friday
546,2022-01-16 13:00:00,Merlot,2,34.57,Sunday
547,2022-02-03 07:16:00,Bootleg Red,2,56.21,Thursday
548,2022-01-03 12:26:00,Bootleg Red,1,93.42,Monday
549,2022-01-23 11:08:00,Bootleg Red,1,90.64,Sunday
550,2022-02-10 04:04:00,Chardonnay,5,39.51,Thursday
551,2022-02-10 03:22:00,Merlot,3,54.42,Thursday
552,2022-03-11 09:14:00,Cabernet,2,21.1,Friday
553,2022-02-26 08:58:00,Cabernet,2,66.8,Saturday
554,2022-03-06 04:12:00,Merlot,3,75.45,Sunday
555,2022-02-17 08:37:00,Chardonnay,5,31.01,Thursday
556,2022-02-05 22:45:00,Cabernet,3,46.71,Saturday
557,2022-03-03 15:52:00,Bootleg Red,5,21.88,Thursday
558,2022-02-03 19:35:00,Merlot,1,26.9,Thursday
559,2022-01-19 00:04:00,Bootleg Red,4,33.84,Wednesday
560,2022-03-09 08:35:00,Cabernet,4,48.76,Wednesday
561,2022-02-15 20:56:00,Bootleg Red,4,42.65,Tuesday
562,2022-01-08 13:01:00,Chardonnay,4,89.9,Saturday
563,2022-01-02 14:39:00,Bootleg Red,2,72.88,Sunday
564,2022-02-02 04:09:00,Cabernet,1,25.19,Wednesday
565,2022-01-23 09:27:00,Bootleg Red,3,79.39,Sunday
566,2022-02-28 00:30:00,Pinot Noir,4,84.14,Monday
567,2022-03-06 16:34:00,Pinot Noir,4,42.75,Sunday
568,2022-02-03 21:05:00,Bootleg Red,4,98.65,Thursday
569,2022-01-06 03:43:00,Cabernet,2,32.95,Thursday
570,2022-03-09 04:34:00,Cabernet,5,14.74,Wednesday
571,2022-01-07 14:16:00,Cabernet,2,58.3,Friday
572,2022-02-12 07:03:00,Bootleg Red,3,65.69,Saturday
573,2022-02-08 19:31:00,Chardonnay,1,79.71,Tuesday
574,2022-02-23 23:54:00,Merlot,4,95.72,Wednesday
575,2022-02-20 05:33:00,Merlot,3,90.89,Sunday
576,2022-02-20 22:56:00,Cabernet,4,56.89,Sunday
577,2022-01-02 04:48:00,Cabernet,3,20.25,Sunday
578,2022-02-07 18:24:00,Cabernet,3,71.59,Monday
579,2022-02-26 21:51:00,Chardonnay,1,18.81,Saturday
580,2022-02-03 21:21:00,Merlot,5,95.23,Thursday
581,2022-01-18 13:32:00,Bootleg Red,4,31.78,Tuesday
582,2022-01-26 15:57:00,Merlot,5,44.83,Wednesday
583,2022-01-22 07:12:00,Cabernet,3,47.12,Saturday
584,2022-02-11 22:37:00,Pinot Noir,3,74.01,Friday
585,2022-01-07 18:42:00,Bootleg Red,2,13.57,Friday
586,2022-01-21 01:04:00,Chardonnay,2,56.74,Friday
587,2022-02-12 07:21:00,Pinot Noir,4,43.62,Saturday
588,2022-02-19 06:55:00,Bootleg Red,3,50.66,Saturday
589,2022-03-02 21:06:00,Chardonnay,1,37.73,Wednesday
590,2022-01-27 04:58:00,Bootleg Red,2,10.82,Thursday
591,2022-02-10 10:15:00,Cabernet,1,90.61,Thursday
592,2022-01-03 22:26:00,Pinot Noir,2,91.97,Monday
593,2022-01-03 06:21:00,Merlot,4,61.59,Monday
594,2022-02-11 07:50:00,Merlot,5,26.02,Friday
595,2022-01-21 16:39:00,Cabernet,4,58.27,Friday
596,2022-02-08 11:09:00,Merlot,5,83.6,Tuesday
597,2022-02-17 17:19:00,Merlot,4,33.56,Thursday
598,2022-01-21 05:12:00,Cabernet,4,80.32,Friday
599,2022-02-27 06:44:00,Pinot Noir,3,13.04,Sunday
600,2022-01-18 12:28:00,Bootleg Red,2,50.77,Tuesday
601,2022-02-26 13:49:00,Chardonnay,2,32.13,Saturday
602,2022-01-18 12:22:00,Bootleg Red,3,92.48,Tuesday
603,2022-01-10 03:39:00,Chardonnay,1,82.06,Monday
604,2022-02-20 12:00:00,Merlot,3,66.25,Sunday
605,2022-01-14 15:51:00,Cabernet,4,79.75,Friday
606,2022-01-17 01:10:00,Pinot Noir,3,75.6,Monday
607,2022-01-15 19:23:00,Cabernet,1,72.21,Saturday
608,2022-01-12 04:33:00,Pinot Noir,3,33.18,Wednesday
609,2022-01-21 21:59:00,Cabernet,1,87.45,Friday
610,2022-02-07 06:31:00,Merlot,4,91.03,Monday
611,2022-01-07 00:01:00,Cabernet,4,32.28,Friday
612,2022-01-28 17:10:00,Chardonnay,3,59.65,Friday
613,2022-02-03 06:09:00,Pinot Noir,2,98.63,Thursday
614,2022-01-13 23:03:00,Cabernet,4,49.7,Thursday
615,2022-02-05 03:49:00,Merlot,4,99.5,Saturday
616,2022-01-10 11:08:00,Cabernet,1,56.96,Monday
617,2022-02-11 01:40:00,Cabernet,5,17.84,Friday
618,2022-01-03 10:23:00,Chardonnay,5,61.66,Monday
619,2022-02-24 11:52:00,Cabernet,2,97.16,Thursday
620,2022-01-28 15:21:00,Chardonnay,3,49.64,Friday
621,2022-03-10 06:39:00,Cabernet,5,87.71,Thursday
622,2022-02-09 07:26:00,Cabernet,2,90.02,Wednesday
623,2022-01-30 04:21:00,Chardonnay,5,51.91,Sunday
624,2022-03-07 12:08:00,Pinot Noir,5,45.86,Monday
625,2022-01-28 07:47:00,Cabernet,4,48.1,Friday
626,2022-01-22 01:35:00,Bootleg Red,2,67.49,Saturday
627,2022-02-20 05:47:00,Pinot Noir,1,26.77,Sunday
628,2022-02-19 08:03:00,Chardonnay,4,98.8,Saturday
629,2022-01-13 02:42:00,Merlot,4,90.33,Thursday
630,2022-02-17 20:58:00,Cabernet,3,96.29,Thursday
631,2022-02-04 15:18:00,Chardonnay,1,19.53,Friday
632,2022-02-16 10:18:00,Pinot Noir,1,47.16,Wednesday
633,2022-01-16 07:03:00,Pinot Noir,5,93.21,Sunday
634,2022-02-04 17:33:00,Chardonnay,3,19.17,Friday
635,2022-02-24 12:32:00,Pinot Noir,3,57.42,Thursday
636,2022-02-05 19:35:00,Cabernet,5,18.76,Saturday
637,2022-02-02 16:29:00,Pinot Noir,4,58.33,Wednesday
638,2022-03-06 10:57:00,Pinot Noir,4,72.54,Sunday
639,2022-01-06 01:44:00,Chardonnay,5,82.21,Thursday
640,2022-01-22 19:28:00,Chardonnay,3,98.01,Saturday
641,2022-02-13 17:10:00,Pinot Noir,4,81.52,Sunday
642,2022-01-23 12:46:00,Bootleg Red,4,92.63,Sunday
643,2022-01-05 17:02:00,Bootleg Red,1,15.35,Wednesday
644,2022-02-19 20:57:00,Pinot Noir,2,84.2,Saturday
645,2022-01-22 17:54:00,Cabernet,4,85.33,Saturday
646,2022-01-26 09:02:00,Chardonnay,1,19.0,Wednesday
647,2022-02-10 23:04:00,Merlot,3,65.05,Thursday
648,2022-02-05 09:01:00,Chardonnay,2,16.72,Saturday
649,2022-02-13 02:42:00,Pinot Noir,1,58.68,Sunday
650,2022-03-11 08:30:00,Pinot Noir,2,85.66,Friday
651,2022-02-26 00:28:00,Merlot,2,32.03,Saturday
652,2022-02-25 09:12:00,Cabernet,1,16.82,Friday
653,2022-02-27 07:19:00,Bootleg Red,1,48.53,Sunday
654,2022-03-11 01:55:00,Bootleg Red,2,91.42,Friday
655,2022-01-25 09:27:00,Pinot Noir,2,92.47,Tuesday
656,2022-01-24 00:01:00,Chardonnay,1,15.1,Monday
657,2022-01-03 14:56:00,Cabernet,2,52.07,Monday
658,2022-01-03 11:09:00,Merlot,2,56.75,Monday
659,2022-03-07 12:08:00,Chardonnay,4,24.43,Monday
660,2022-02-20 09:58:00,Merlot,2,61.36,Sunday
661,2022-01-19 05:06:00,Bootleg Red,2,58.14,Wednesday
662,2022-02-26 16:54:00,Bootleg Red,1,90.13,Saturday
663,2022-03-01 18:12:00,Merlot,4,55.98,Tuesday
664,2022-01-05 02:49:00,Merlot,3,95.23,Wednesday
665,2022-02-20 11:52:00,Pinot Noir,1,38.49,Sunday
666,2022-02-07 15:50:00,Merlot,2,26.57,Monday
667,2022-02-19 08:16:00,Pinot Noir,5,44.01,Saturday
668,2022-02-16 18:12:00,Pinot Noir,2,43.64,Wednesday
669,2022-02-05 09:37:00,Chardonnay,4,70.3,Saturday
670,2022-02-13 11:38:00,Pinot Noir,3,77.06,Sunday
671,2022-01-21 03:14:00,Bootleg Red,2,88.92,Friday
672,2022-03-09 20:33:00,Bootleg Red,4,43.66,Wednesday
673,2022-01-29 02:37:00,Cabernet,5,47.95,Saturday
674,2022-03-01 14:07:00,Bootleg Red,3,85.75,Tuesday
675,2022-01-07 22:02:00,Chardonnay,5,12.36,Friday
676,2022-02-01 11:19:00,Bootleg Red,1,12.78,Tuesday
677,2022-02-03 06:05:00,Bootleg Red,3,35.84,Thursday
678,2022-03-01 09:54:00,Cabernet,1,41.51,Tuesday
679,2022-03-07 17:13:00,Chardonnay,5,15.74,Monday
680,2022-01-23 15:00:00,Chardonnay,3,83.41,Sunday
681,2022-02-27 14:40:00,Cabernet,5,33.99,Sunday
682,2022-01-17 07:01:00,Chardonnay,4,60.02,Monday
683,2022-01-01 15:30:00,Pinot Noir,2,72.94,Saturday
684,2022-02-18 07:33:00,Merlot,4,84.51,Friday
685,2022-01-16 10:16:00,Chardonnay,2,57.37,Sunday
686,2022-01-20 09:06:00,Pinot Noir,5,84.86,Thursday
687,2022-01-30 18:51:00,Chardonnay,2,18.43,Sunday
688,2022-01-07 04:33:00,Cabernet,1,99.32,Friday
689,2022-02-17 23:20:00,Cabernet,3,97.91,Thursday
690,2022-02-16 15:55:00,Chardonnay,2,15.7,Wednesday
691,2022-01-01 21:02:00,Chardonnay,3,23.32,Saturday
692,2022-02-14 12:30:00,Pinot Noir,3,55.12,Monday
693,2022-03-03 07:18:00,Chardonnay,2,51.48,Thursday
694,2022-02-21 15:47:00,Bootleg Red,4,86.6,Monday
695,2022-02-08 03:50:00,Chardonnay,4,82.12,Tuesday
696,2022-01-17 09:15:00,Merlot,1,45.69,Monday
697,2022-03-11 08:11:00,Pinot Noir,2,65.31,Friday
698,2022-01-28 03:36:00,Chardonnay,4,35.44,Friday
699,2022-03-08 10:27:00,Merlot,3,52.86,Tuesday
700,2022-02-21 19:26:00,Cabernet,1,16.47,Monday
701,2022-02-05 23:42:00,Bootleg Red,2,56.55,Saturday
702,2022-03-02 16:41:00,Bootleg Red,5,73.55,Wednesday
703,2022-01-25 04:59:00,Pinot Noir,3,30.7,Tuesday
704,2022-01-13 15:01:00,Pinot Noir,3,73.42,Thursday
705,2022-01-23 11:32:00,Merlot,4,88.92,Sunday
706,2022-03-09 23:56:00,Pinot Noir,3,30.77,Wednesday
707,2022-02-13 06:42:00,Chardonnay,4,50.92,Sunday
708,2022-01-11 18:23:00,Chardonnay,1,89.78,Tuesday
709,2022-01-20 23:04:00,Bootleg Red,4,66.59,Thursday
710,2022-02-10 21:57:00,Chardonnay,4,47.28,Thursday
711,2022-03-05 19:51:00,Bootleg Red,4,29.75,Saturday
712,2022-01-07 20:32:00,Merlot,3,32.66,Friday
713,2022-02-19 17:21:00,Bootleg Red,4,95.4,Saturday
714,2022-02-15 23:12:00,Chardonnay,5,65.86,Tuesday
715,2022-01-08 06:19:00,Cabernet,3,52.18,Saturday
716,2022-02-11 05:00:00,Pinot Noir,3,37.56,Friday
717,2022-03-11 03:52:00,Bootleg Red,5,22.1,Friday
718,2022-03-06 17:43:00,Pinot Noir,1,67.38,Sunday
719,2022-01-07 08:11:00,Cabernet,3,50.88,Friday
720,2022-02-27 12:08:00,Merlot,4,97.91,Sunday
721,2022-01-13 13:28:00,Bootleg Red,2,63.49,Thursday
722,2022-02-02 16:35:00,Cabernet,4,54.56,Wednesday
723,2022-02-13 13:19:00,Pinot Noir,1,87.04,Sunday
724,2022-02-14 18:43:00,Pinot Noir,1,95.28,Monday
725,2022-01-09 08:39:00,Chardonnay,3,60.7,Sunday
726,2022-01-25 02:21:00,Chardonnay,4,58.16,Tuesday
727,2022-02-12 05:15:00,Merlot,1,54.07,Saturday
728,2022-01-13 16:32:00,Merlot,2,51.38,Thursday
729,2022-02-24 17:51:00,Pinot Noir,4,91.35,Thursday
730,2022-03-03 14:42:00,Merlot,1,38.2,Thursday
731,2022-03-09 17:43:00,Cabernet,2,48.82,Wednesday
732,2022-02-28 03:52:00,Pinot Noir,1,45.49,Monday
733,2022-01-04 02:19:00,Merlot,2,91.98,Tuesday
734,2022-01-08 22:04:00,Chardonnay,5,56.4,Saturday
735,2022-02-24 12:01:00,Cabernet,2,61.33,Thursday
736,2022-03-03 23:39:00,Pinot Noir,5,68.43,Thursday
737,2022-01-15 17:10:00,Pinot Noir,3,38.43,Saturday
738,2022-03-06 04:19:00,Chardonnay,3,42.48,Sunday
739,2022-03-10 09:54:00,Merlot,1,90.69,Thursday
740,2022-02-03 01:33:00,Merlot,3,53.72,Thursday
741,2022-01-03 16:19:00,Merlot,5,62.97,Monday
742,2022-02-26 20:02:00,Cabernet,2,58.4,Saturday
743,2022-02-04 15:50:00,Merlot,5,37.38,Friday
744,2022-01-25 23:56:00,Cabernet,5,64.93,Tuesday
745,2022-02-04 02:50:00,Pinot Noir,2,24.89,Friday
746,2022-01-11 05:17:00,Cabernet,1,13.72,Tuesday
747,2022-01-02 13:08:00,Pinot Noir,3,15.92,Sunday
748,2022-02-22 07:54:00,Bootleg Red,3,21.98,Tuesday
749,2022-01-13 01:18:00,Cabernet,5,23.28,Thursday
750,2022-01-02 21:22:00,Cabernet,4,28.89,Sunday
751,2022-01-24 16:52:00,Chardonnay,4,38.07,Monday
752,2022-02-14 22:49:00,Bootleg Red,5,24.56,Monday
753,2022-02-10 09:59:00,Chardonnay,2,91.62,Thursday
754,2022-01-09 05:25:00,Cabernet,5,80.18,Sunday
755,2022-02-07 16:15:00,Chardonnay,2,36.75,Monday
756,2022-01-17 19:23:00,Merlot,1,73.26,Monday
757,2022-01-29 05:45:00,Pinot Noir,5,34.16,Saturday
758,2022-01-11 12:38:00,Bootleg Red,3,18.41,Tuesday
759,2022-02-27 18:37:00,Merlot,1,82.65,Sunday
760,2022-02-17 14:01:00,Cabernet,1,49.13,Thursday
761,2022-02-07 06:47:00,Bootleg Red,1,18.58,Monday
762,2022-02-09 10:52:00,Merlot,3,33.3,Wednesday
763,2022-01-24 01:34:00,Pinot Noir,3,35.37,Monday
764,2022-01-01 16:27:00,Chardonnay,1,30.04,Saturday
765,2022-02-25 01:32:00,Bootleg Red,1,29.95,Friday
766,2022-01-29 11:18:00,Pinot Noir,5,25.83,Saturday
767,2022-01-20 06:34:00,Chardonnay,3,74.42,Thursday
768,2022-02-26 16:05:00,Merlot,5,46.3,Saturday
769,2022-02-06 10:58:00,Pinot Noir,3,54.56,Sunday
770,2022-02-04 05:38:00,Pinot Noir,5,69.67,Friday
771,2022-02-21 04:27:00,Cabernet,4,29.12,Monday
772,2022-02-20 03:29:00,Chardonnay,1,38.86,Sunday
773,2022-01-10 11:10:00,Pinot Noir,5,99.54,Monday
774,2022-02-16 16:43:00,Merlot,5,51.65,Wednesday
775,2022-01-10 00:38:00,Chardonnay,5,47.39,Monday
776,2022-01-28 02:56:00,Merlot,1,98.81,Friday
777,2022-01-17 00:59:00,Cabernet,5,68.36,Monday
778,2022-01-12 13:02:00,Merlot,2,61.58,Wednesday
779,2022-03-02 09:34:00,Merlot,3,44.68,Wednesday
780,2022-02-03 16:04:00,Chardonnay,4,43.61,Thursday
781,2022-02-14 05:05:00,Bootleg Red,1,71.25,Monday
782,2022-01-06 04:25:00,Chardonnay,4,67.78,Thursday
783,2022-02-02 20:54:00,Pinot Noir,5,38.76,Wednesday
784,2022-01-23 06:17:00,Merlot,3,58.54,Sunday
785,2022-01-16 12:54:00,Bootleg Red,4,36.85,Sunday
786,2022-01-22 09:07:00,Bootleg Red,3,10.38,Saturday
787,2022-02-01 21:42:00,Pinot Noir,1,47.79,Tuesday
788,2022-02-08 21:47:00,Pinot Noir,1,65.04,Tuesday
789,2022-03-10 20:58:00,Merlot,4,34.3,Thursday
790,2022-03-06 08:02:00,Pinot Noir,5,24.5,Sunday
791,2022-03-09 18:56:00,Pinot Noir,4,62.61,Wednesday
792,2022-01-08 23:04:00,Pinot Noir,2,38.69,Saturday
793,2022-03-10 10:03:00,Chardonnay,2,24.33,Thursday
794,2022-01-27 16:48:00,Merlot,4,50.98,Thursday
795,2022-01-09 17:16:00,Pinot Noir,5,74.81,Sunday
796,2022-02-18 20:08:00,Pinot Noir,4,83.14,Friday
797,2022-02-04 22:15:00,Merlot,2,54.57,Friday
798,2022-02-10 00:27:00,Chardonnay,2,52.44,Thursday
799,2022-01-13 21:48:00,Pinot Noir,2,53.53,Thursday
800,2022-01-15 06:16:00,Pinot Noir,2,90.7,Saturday
801,2022-02-15 23:21:00,Cabernet,4,61.05,Tuesday
802,2022-02-18 10:41:00,Cabernet,4,71.8,Friday
803,2022-02-18 11:23:00,Chardonnay,4,37.79,Friday
804,2022-02-23 21:27:00,Merlot,5,69.82,Wednesday
805,2022-01-23 13:16:00,Cabernet,1,73.14,Sunday
806,2022-01-10 09:40:00,Chardonnay,4,48.75,Monday
807,2022-02-14 08:45:00,Cabernet,3,56.84,Monday
808,2022-02-11 22:34:00,Pinot Noir,5,84.23,Friday
809,2022-01-23 03:08:00,Merlot,2,84.69,Sunday
810,2022-01-25 09:15:00,Pinot Noir,1,81.36,Tuesday
811,2022-01-22 01:32:00,Bootleg Red,3,71.82,Saturday
812,2022-01-09 12:43:00,Bootleg Red,4,25.31,Sunday
813,2022-03-10 19:23:00,Pinot Noir,5,16.67,Thursday
814,2022-01-07 06:14:00,Bootleg Red,3,83.39,Friday
815,2022-02-04 21:50:00,Cabernet,1,44.06,Friday
816,2022-03-09 04:49:00,Pinot Noir,1,55.82,Wednesday
817,2022-01-09 04:24:00,Chardonnay,5,93.52,Sunday
818,2022-02-01 03:53:00,Cabernet,4,85.25,Tuesday
819,2022-02-14 19:41:00,Bootleg Red,2,31.2,Monday
820,2022-01-19 22:05:00,Pinot Noir,3,74.66,Wednesday
821,2022-03-06 00:52:00,Chardonnay,4,15.63,Sunday
822,2022-02-03 19:23:00,Merlot,4,21.92,Thursday
823,2022-01-29 08:55:00,Cabernet,5,62.22,Saturday
824,2022-01-14 23:51:00,Cabernet,3,53.63,Friday
825,2022-02-01 02:25:00,Chardonnay,1,97.77,Tuesday
826,2022-01-23 04:33:00,Pinot Noir,4,50.45,Sunday
827,2022-02-24 20:51:00,Chardonnay,3,31.79,Thursday
828,2022-01-17 16:15:00,Bootleg Red,3,61.18,Monday
829,2022-01-05 22:29:00,Chardonnay,2,86.1,Wednesday
830,2022-03-08 21:56:00,Cabernet,5,72.09,Tuesday
831,2022-02-12 12:06:00,Pinot Noir,1,26.62,Saturday
832,2022-01-17 21:22:00,Merlot,3,11.15,Monday
833,2022-02-16 12:53:00,Pinot Noir,5,98.15,Wednesday
834,2022-01-27 08:54:00,Bootleg Red,2,84.23,Thursday
835,2022-01-29 10:14:00,Cabernet,2,68.21,Saturday
836,2022-01-28 00:53:00,Merlot,1,66.87,Friday
837,2022-01-31 21:40:00,Pinot Noir,2,81.8,Monday
838,2022-02-12 19:08:00,Bootleg Red,3,74.97,Saturday
839,2022-02-12 06:57:00,Pinot Noir,5,30.6,Saturday
840,2022-02-21 02:11:00,Cabernet,1,80.33,Monday
841,2022-01-14 05:58:00,Chardonnay,4,72.27,Friday
842,2022-02-10 03:15:00,Chardonnay,1,52.68,Thursday
843,2022-02-11 13:54:00,Pinot Noir,4,89.27,Friday
844,2022-02-20 15:59:00,Chardonnay,2,61.22,Sunday
845,2022-01-29 13:03:00,Chardonnay,3,46.78,Saturday
846,2022-02-21 22:49:00,Merlot,2,81.3,Monday
847,2022-01-11 15:51:00,Chardonnay,5,81.59,Tuesday
848,2022-01-23 12:58:00,Cabernet,1,88.17,Sunday
849,2022-03-11 04:08:00,Bootleg Red,5,51.98,Friday
850,2022-03-08 12:15:00,Merlot,4,16.59,Tuesday
851,2022-02-07 14:29:00,Bootleg Red,3,55.17,Monday
852,2022-01-11 08:19:00,Merlot,1,11.17,Tuesday
